measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,44635,High SDI,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2021,0.0621269539891868,0.0724030348778113,0.053134949140583
5,Prevalence,44635,High SDI,1,Male,22,All ages,571,Anxiety disorders,3,Rate,2021,4233.12812271677,4973.25002865825,3619.12897564185
5,Prevalence,44635,High SDI,2,Female,22,All ages,571,Anxiety disorders,3,Rate,2021,7621.107380337171,8852.38502296147,6519.87101022751
5,Prevalence,44635,High SDI,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2021,5931.241473225609,6900.2548420002,5070.25600558655
5,Prevalence,44635,High SDI,1,Male,22,All ages,578,Attention-deficit/hyperactivity disorder,1,Number,2016,9420282.324097304,12887042.391533358,7009105.372056655
5,Prevalence,44635,High SDI,2,Female,22,All ages,578,Attention-deficit/hyperactivity disorder,1,Number,2016,3495405.7639063364,4826103.920884796,2582561.0084369425
5,Prevalence,44635,High SDI,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,1,Number,2016,12915688.08800364,17687696.90334717,9655090.938248128
5,Prevalence,44635,High SDI,1,Male,22,All ages,578,Attention-deficit/hyperactivity disorder,2,Percent,2016,0.0188452674381825,0.025742592736754,0.0140741156178572
5,Prevalence,44635,High SDI,2,Female,22,All ages,578,Attention-deficit/hyperactivity disorder,2,Percent,2016,0.0067533097611099,0.0093144648993975,0.0049886346612617
5,Prevalence,44635,High SDI,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,2,Percent,2016,0.0126940528928415,0.0173921699920124,0.0094978466358818
5,Prevalence,44635,High SDI,1,Male,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2016,1764.77223977267,2414.2264406636,1313.06835195434
5,Prevalence,44635,High SDI,2,Female,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2016,651.0482404962701,898.9017809001999,481.02335296205996
5,Prevalence,44635,High SDI,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2016,1206.30158575563,1651.99845935352,901.7677904626299
5,Prevalence,44635,High SDI,1,Male,22,All ages,578,Attention-deficit/hyperactivity disorder,1,Number,2017,9456260.764231969,12924043.505593585,7052730.667318257
5,Prevalence,44635,High SDI,2,Female,22,All ages,578,Attention-deficit/hyperactivity disorder,1,Number,2017,3464103.67434699,4781743.397545989,2551854.778492693
5,Prevalence,44635,High SDI,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,1,Number,2017,12920364.438578963,17662373.46607074,9678508.876118325
5,Prevalence,44635,High SDI,1,Male,22,All ages,578,Attention-deficit/hyperactivity disorder,2,Percent,2017,0.0187926725937991,0.0256148629224556,0.0140290042847137
5,Prevalence,44635,High SDI,2,Female,22,All ages,578,Attention-deficit/hyperactivity disorder,2,Percent,2017,0.0066535729336499,0.0091751282070724,0.0049005588592317
5,Prevalence,44635,High SDI,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,2,Percent,2017,0.0126196717940609,0.0172566796385514,0.0094712664596947
5,Prevalence,44635,High SDI,1,Male,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2017,1760.9529024310198,2406.72634667643,1313.36548857184
5,Prevalence,44635,High SDI,2,Female,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2017,641.67560053757,885.74949097483,472.69455576633
5,Prevalence,44635,High SDI,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2017,1199.8299911441,1640.18944667711,898.7800053415699
5,Prevalence,44635,High SDI,1,Male,22,All ages,578,Attention-deficit/hyperactivity disorder,1,Number,2018,9493542.396019297,13018523.818928905,7086284.501096282
5,Prevalence,44635,High SDI,2,Female,22,All ages,578,Attention-deficit/hyperactivity disorder,1,Number,2018,3431226.978904573,4714475.281477304,2519862.675802829
5,Prevalence,44635,High SDI,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,1,Number,2018,12924769.37492388,17686704.741989933,9695373.80124981
5,Prevalence,44635,High SDI,1,Male,22,All ages,578,Attention-deficit/hyperactivity disorder,2,Percent,2018,0.0187533979366995,0.0256517016448385,0.0140047183131505
5,Prevalence,44635,High SDI,2,Female,22,All ages,578,Attention-deficit/hyperactivity disorder,2,Percent,2018,0.0065550096771798,0.0089979120414893,0.0048132905618816
5,Prevalence,44635,High SDI,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,2,Percent,2018,0.0125521940110949,0.01713867307557,0.009423996650494
5,Prevalence,44635,High SDI,1,Male,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2018,1758.6332015411301,2411.61910570099,1312.70022077531
5,Prevalence,44635,High SDI,2,Female,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2018,632.47600401182,869.01639132984,464.48477050594005
5,Prevalence,44635,High SDI,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2018,1194.15929346974,1634.1291845006,895.78547922784
5,Prevalence,44635,High SDI,1,Male,22,All ages,578,Attention-deficit/hyperactivity disorder,1,Number,2019,9511899.787414612,13083482.0358006,7081940.688977119
5,Prevalence,44635,High SDI,2,Female,22,All ages,578,Attention-deficit/hyperactivity disorder,1,Number,2019,3410891.0869246186,4681839.325555244,2497630.165301398
5,Prevalence,44635,High SDI,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,1,Number,2019,12922790.87433924,17725451.28718338,9639593.749092828
5,Prevalence,44635,High SDI,1,Male,22,All ages,578,Attention-deficit/hyperactivity disorder,2,Percent,2019,0.0186884578300381,0.0256384225331149,0.0139145970499158
5,Prevalence,44635,High SDI,2,Female,22,All ages,578,Attention-deficit/hyperactivity disorder,2,Percent,2019,0.0064845286739008,0.0088917290892846,0.0047478555859365
5,Prevalence,44635,High SDI,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,2,Percent,2019,0.0124860677339486,0.0170870132942959,0.0093069168870152
5,Prevalence,44635,High SDI,1,Male,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,1754.07262879632,2412.7017989309497,1305.96816607864
5,Prevalence,44635,High SDI,2,Female,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,626.02342098796,859.28896479152,458.40659833395
5,Prevalence,44635,High SDI,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,1188.71192515775,1630.48799046322,886.70474935691
5,Prevalence,44635,High SDI,1,Male,22,All ages,578,Attention-deficit/hyperactivity disorder,1,Number,2020,9495508.046663385,12933229.964649938,7067998.528678472
5,Prevalence,44635,High SDI,2,Female,22,All ages,578,Attention-deficit/hyperactivity disorder,1,Number,2020,3408071.2336985394,4702324.077646641,2515261.479084951
5,Prevalence,44635,High SDI,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,1,Number,2020,12903579.280361908,17578285.18485514,9622828.906291006
5,Prevalence,44635,High SDI,1,Male,22,All ages,578,Attention-deficit/hyperactivity disorder,2,Percent,2020,0.0185451921619204,0.025201357087385,0.0138110884411385
5,Prevalence,44635,High SDI,2,Female,22,All ages,578,Attention-deficit/hyperactivity disorder,2,Percent,2020,0.0064433369485232,0.008875738573631,0.0047582159414031
5,Prevalence,44635,High SDI,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,2,Percent,2020,0.0123959720949851,0.0168781126659266,0.0092471895737342
5,Prevalence,44635,High SDI,1,Male,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2020,1744.73459014194,2376.39245532672,1298.69633677905
5,Prevalence,44635,High SDI,2,Female,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2020,623.27060427325,859.9645278490499,459.99289171935
5,Prevalence,44635,High SDI,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2020,1182.68358822219,1611.14594218499,881.98487973495
5,Prevalence,44635,High SDI,1,Male,22,All ages,578,Attention-deficit/hyperactivity disorder,1,Number,2021,9497391.124010066,12970900.305330576,7058635.593992883
5,Prevalence,44635,High SDI,2,Female,22,All ages,578,Attention-deficit/hyperactivity disorder,1,Number,2021,3412181.22320871,4716503.197627803,2510792.410945422
5,Prevalence,44635,High SDI,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,1,Number,2021,12909572.347218784,17628826.244704638,9623686.016123544
5,Prevalence,44635,High SDI,1,Male,22,All ages,578,Attention-deficit/hyperactivity disorder,2,Percent,2021,0.0184839431466367,0.0251892682574463,0.0137230139839376
5,Prevalence,44635,High SDI,2,Female,22,All ages,578,Attention-deficit/hyperactivity disorder,2,Percent,2021,0.006429512097469,0.0088973880461394,0.0047337616561541
5,Prevalence,44635,High SDI,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,2,Percent,2021,0.0123592831692681,0.0168763355446751,0.0092027671901078
5,Prevalence,44635,High SDI,1,Male,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2021,1740.42995954534,2376.96259940291,1293.51952561381
5,Prevalence,44635,High SDI,2,Female,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2021,622.25713281515,860.1177852768101,457.87676108825
5,Prevalence,44635,High SDI,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2021,1179.9825480165,1611.33976798606,879.64041264796
5,Prevalence,44635,High SDI,1,Male,22,All ages,582,Idiopathic developmental intellectual disability,1,Number,2016,1404227.609276415,2927728.025195115,195411.11596005372
5,Prevalence,44635,High SDI,2,Female,22,All ages,582,Idiopathic developmental intellectual disability,1,Number,2016,1306860.549058891,2393689.641573592,284361.19491247955
5,Prevalence,44635,High SDI,3,Both,22,All ages,582,Idiopathic developmental intellectual disability,1,Number,2016,2711088.1583353067,5321937.844423824,474282.92725509405
5,Prevalence,44635,High SDI,1,Male,22,All ages,582,Idiopathic developmental intellectual disability,2,Percent,2016,0.0028088996985094,0.0058582498794821,0.0003908248829967
5,Prevalence,44635,High SDI,2,Female,22,All ages,582,Idiopathic developmental intellectual disability,2,Percent,2016,0.0025247587831765,0.0046196331232451,0.0005497376073496
5,Prevalence,44635,High SDI,3,Both,22,All ages,582,Idiopathic developmental intellectual disability,2,Percent,2016,0.0026643618570906,0.0052324026898262,0.000466669910431
5,Prevalence,44635,High SDI,1,Male,22,All ages,582,Idiopathic developmental intellectual disability,3,Rate,2016,263.06450464167,548.47327996233,36.60783200808
5,Prevalence,44635,High SDI,2,Female,22,All ages,582,Idiopathic developmental intellectual disability,3,Rate,2016,243.41358872394,445.84449837922,52.96462503005
5,Prevalence,44635,High SDI,3,Both,22,All ages,582,Idiopathic developmental intellectual disability,3,Rate,2016,253.21066305099,497.05923658718996,44.29715578034
5,Prevalence,44635,High SDI,1,Male,22,All ages,582,Idiopathic developmental intellectual disability,1,Number,2017,1397034.5123863732,2918575.4882799927,193954.96788293545
5,Prevalence,44635,High SDI,2,Female,22,All ages,582,Idiopathic developmental intellectual disability,1,Number,2017,1296694.110391023,2379408.5064977924,280848.4974164286
5,Prevalence,44635,High SDI,3,Both,22,All ages,582,Idiopathic developmental intellectual disability,1,Number,2017,2693728.622777395,5301346.539391757,470959.905444154
5,Prevalence,44635,High SDI,1,Male,22,All ages,582,Idiopathic developmental intellectual disability,2,Percent,2017,0.0027761161842104,0.0058012749204595,0.0003852873852265
5,Prevalence,44635,High SDI,2,Female,22,All ages,582,Idiopathic developmental intellectual disability,2,Percent,2017,0.0024904255365121,0.004565122848208,0.000539730019944
5,Prevalence,44635,High SDI,3,Both,22,All ages,582,Idiopathic developmental intellectual disability,2,Percent,2017,0.0026308413071871,0.0051795667748696,0.0004605216583712
5,Prevalence,44635,High SDI,1,Male,22,All ages,582,Idiopathic developmental intellectual disability,3,Rate,2017,260.15695217377004,543.49960361611,36.11845867515
5,Prevalence,44635,High SDI,2,Female,22,All ages,582,Idiopathic developmental intellectual disability,3,Rate,2017,240.19401560074002,440.75135326860004,52.023162463149994
5,Prevalence,44635,High SDI,3,Both,22,All ages,582,Idiopathic developmental intellectual disability,3,Rate,2017,250.1490112741,492.30148279856,43.73497526826
5,Prevalence,44635,High SDI,1,Male,22,All ages,582,Idiopathic developmental intellectual disability,1,Number,2018,1388429.4813266476,2906357.2539089727,191985.3575329593
5,Prevalence,44635,High SDI,2,Female,22,All ages,582,Idiopathic developmental intellectual disability,1,Number,2018,1286341.714202453,2364737.7970159696,276498.1166502342
5,Prevalence,44635,High SDI,3,Both,22,All ages,582,Idiopathic developmental intellectual disability,1,Number,2018,2674771.1955290977,5277811.077453002,464989.7167890989
5,Prevalence,44635,High SDI,1,Male,22,All ages,582,Idiopathic developmental intellectual disability,2,Percent,2018,0.0027424448791121,0.0057419996505951,0.0003791110642343
5,Prevalence,44635,High SDI,2,Female,22,All ages,582,Idiopathic developmental intellectual disability,2,Percent,2018,0.0024572685492223,0.0045125870103727,0.0005284801592928
5,Prevalence,44635,High SDI,3,Both,22,All ages,582,Idiopathic developmental intellectual disability,2,Percent,2018,0.0025974767284494,0.0051270587072728,0.0004521192693825
5,Prevalence,44635,High SDI,1,Male,22,All ages,582,Idiopathic developmental intellectual disability,3,Rate,2018,257.19990305024,538.38874353238,35.56436679618
5,Prevalence,44635,High SDI,2,Female,22,All ages,582,Idiopathic developmental intellectual disability,3,Rate,2018,237.11059402203003,435.89069495771,50.966731437730004
5,Prevalence,44635,High SDI,3,Both,22,All ages,582,Idiopathic developmental intellectual disability,3,Rate,2018,247.13035787263001,487.63323851224,42.96183363618
5,Prevalence,44635,High SDI,1,Male,22,All ages,582,Idiopathic developmental intellectual disability,1,Number,2019,1380410.0621365523,2895636.662099808,189982.269541648
5,Prevalence,44635,High SDI,2,Female,22,All ages,582,Idiopathic developmental intellectual disability,1,Number,2019,1280145.9422368826,2357792.706795905,271547.02146499767
5,Prevalence,44635,High SDI,3,Both,22,All ages,582,Idiopathic developmental intellectual disability,1,Number,2019,2660556.0043734354,5263244.629248394,459569.6675295933
5,Prevalence,44635,High SDI,1,Male,22,All ages,582,Idiopathic developmental intellectual disability,2,Percent,2019,0.0027119258747235,0.0056897309150035,0.0003726879281632
5,Prevalence,44635,High SDI,2,Female,22,All ages,582,Idiopathic developmental intellectual disability,2,Percent,2019,0.002433564051334,0.0044774856952971,0.0005164237791327
5,Prevalence,44635,High SDI,3,Both,22,All ages,582,Idiopathic developmental intellectual disability,2,Percent,2019,0.0025704588311278,0.0050865478101219,0.0004445853386738
5,Prevalence,44635,High SDI,1,Male,22,All ages,582,Idiopathic developmental intellectual disability,3,Rate,2019,254.55897986987,533.9792392103101,35.03429455812
5,Prevalence,44635,High SDI,2,Female,22,All ages,582,Idiopathic developmental intellectual disability,3,Rate,2019,234.95365923441003,432.74130386252995,49.83882246732
5,Prevalence,44635,High SDI,3,Both,22,All ages,582,Idiopathic developmental intellectual disability,3,Rate,2019,244.73309834556002,484.14322545708995,42.2738361663
5,Prevalence,44635,High SDI,1,Male,22,All ages,582,Idiopathic developmental intellectual disability,1,Number,2020,1365705.4679824656,2868969.827029493,186845.16792232185
5,Prevalence,44635,High SDI,2,Female,22,All ages,582,Idiopathic developmental intellectual disability,1,Number,2020,1277512.254866419,2345140.8742162874,267992.8055539408
5,Prevalence,44635,High SDI,3,Both,22,All ages,582,Idiopathic developmental intellectual disability,1,Number,2020,2643217.7228488857,5225490.019809408,456904.1993986283
5,Prevalence,44635,High SDI,1,Male,22,All ages,582,Idiopathic developmental intellectual disability,2,Percent,2020,0.0026670502637604,0.0055995331774637,0.0003650706245248
5,Prevalence,44635,High SDI,2,Female,22,All ages,582,Idiopathic developmental intellectual disability,2,Percent,2020,0.0024151262891129,0.0044280774781046,0.0005068153411785
5,Prevalence,44635,High SDI,3,Both,22,All ages,582,Idiopathic developmental intellectual disability,2,Percent,2020,0.0025390467459773,0.0050206469943356,0.0004394039039284
5,Prevalence,44635,High SDI,1,Male,22,All ages,582,Idiopathic developmental intellectual disability,3,Rate,2020,250.93902908884,527.15356257855,34.33152032233
5,Prevalence,44635,High SDI,2,Female,22,All ages,582,Idiopathic developmental intellectual disability,3,Rate,2020,233.63239218241998,428.88110885888005,49.01072378033
5,Prevalence,44635,High SDI,3,Both,22,All ages,582,Idiopathic developmental intellectual disability,3,Rate,2020,242.26535544822997,478.94472940953,41.87776788731
5,Prevalence,44635,High SDI,1,Male,22,All ages,582,Idiopathic developmental intellectual disability,1,Number,2021,1371852.1666985543,2873809.440036486,187920.42590842524
5,Prevalence,44635,High SDI,2,Female,22,All ages,582,Idiopathic developmental intellectual disability,1,Number,2021,1292475.372690078,2352611.4346937733,277560.64712075284
5,Prevalence,44635,High SDI,3,Both,22,All ages,582,Idiopathic developmental intellectual disability,1,Number,2021,2664327.539388631,5238725.430761276,460377.56432552775
5,Prevalence,44635,High SDI,1,Male,22,All ages,582,Idiopathic developmental intellectual disability,2,Percent,2021,0.0026696751461462,0.0055933236245082,0.0003664542141879
5,Prevalence,44635,High SDI,2,Female,22,All ages,582,Idiopathic developmental intellectual disability,2,Percent,2021,0.0024352368758913,0.0044274698938659,0.0005231918721835
5,Prevalence,44635,High SDI,3,Both,22,All ages,582,Idiopathic developmental intellectual disability,2,Percent,2021,0.0025505651938498,0.0050164572556652,0.0004412328209695
5,Prevalence,44635,High SDI,1,Male,22,All ages,582,Idiopathic developmental intellectual disability,3,Rate,2021,251.39668144795002,526.63557624989,34.43707171695
5,Prevalence,44635,High SDI,2,Female,22,All ages,582,Idiopathic developmental intellectual disability,3,Rate,2021,235.70026532413,429.03033286258,50.61691661771
5,Prevalence,44635,High SDI,3,Both,22,All ages,582,Idiopathic developmental intellectual disability,3,Rate,2021,243.52936829512,478.83883492704,42.08020814256
5,Prevalence,44635,High SDI,1,Male,22,All ages,573,Anorexia nervosa,1,Number,2016,231844.4109375053,327872.0740375411,159942.4010711077
5,Prevalence,44635,High SDI,2,Female,22,All ages,573,Anorexia nervosa,1,Number,2016,899000.8891004907,1222088.5560662,626824.9353874342
5,Prevalence,44635,High SDI,3,Both,22,All ages,573,Anorexia nervosa,1,Number,2016,1130845.300037996,1537661.682765535,791930.1611971955
5,Prevalence,44635,High SDI,1,Male,22,All ages,573,Anorexia nervosa,2,Percent,2016,0.0004638347401882,0.0006561063868319,0.0003201039034703
5,Prevalence,44635,High SDI,2,Female,22,All ages,573,Anorexia nervosa,2,Percent,2016,0.0017369511346617,0.0023617843878698,0.0012113433384161
5,Prevalence,44635,High SDI,3,Both,22,All ages,573,Anorexia nervosa,2,Percent,2016,0.0011114897435924,0.001511716039103,0.0007773039181964
5,Prevalence,44635,High SDI,1,Male,22,All ages,573,Anorexia nervosa,3,Rate,2016,43.43315479222,61.42273814639,29.9632112565
5,Prevalence,44635,High SDI,2,Female,22,All ages,573,Anorexia nervosa,3,Rate,2016,167.44635289476,227.62410372304,116.75132984477999
5,Prevalence,44635,High SDI,3,Both,22,All ages,573,Anorexia nervosa,3,Rate,2016,105.61887755304001,143.61478177833,73.96482500589
5,Prevalence,44635,High SDI,1,Male,22,All ages,573,Anorexia nervosa,1,Number,2017,232616.0807940323,328533.3002339128,160556.3454166014
5,Prevalence,44635,High SDI,2,Female,22,All ages,573,Anorexia nervosa,1,Number,2017,902664.2487241715,1227352.5933590066,628926.3953598301
5,Prevalence,44635,High SDI,3,Both,22,All ages,573,Anorexia nervosa,1,Number,2017,1135280.329518204,1547876.8222819096,793764.3398376592
5,Prevalence,44635,High SDI,1,Male,22,All ages,573,Anorexia nervosa,2,Percent,2017,0.0004623145706736,0.0006531751645077,0.0003192090627799
5,Prevalence,44635,High SDI,2,Female,22,All ages,573,Anorexia nervosa,2,Percent,2017,0.0017337987781709,0.0023578788955688,0.0012083121724675
5,Prevalence,44635,High SDI,3,Both,22,All ages,573,Anorexia nervosa,2,Percent,2017,0.0011089096012135,0.0015094805285284,0.0007742497756956
5,Prevalence,44635,High SDI,1,Male,22,All ages,573,Anorexia nervosa,3,Rate,2017,43.31796392246,61.179749904990004,29.898938863279998
5,Prevalence,44635,High SDI,2,Female,22,All ages,573,Anorexia nervosa,3,Rate,2017,167.20562614023,227.34949252448,116.49960866501
5,Prevalence,44635,High SDI,3,Both,22,All ages,573,Anorexia nervosa,3,Rate,2017,105.42608098922,143.74122671224,73.71171806843
5,Prevalence,44635,High SDI,1,Male,22,All ages,573,Anorexia nervosa,1,Number,2018,233126.6802232469,328049.8860177861,161014.43197766168
5,Prevalence,44635,High SDI,2,Female,22,All ages,573,Anorexia nervosa,1,Number,2018,905522.2412748536,1231898.709333072,630563.8628980459
5,Prevalence,44635,High SDI,3,Both,22,All ages,573,Anorexia nervosa,1,Number,2018,1138648.9214980996,1557190.4447147744,794921.5655169713
5,Prevalence,44635,High SDI,1,Male,22,All ages,573,Anorexia nervosa,2,Percent,2018,0.000460545975811,0.0006484365866588,0.0003180803055716
5,Prevalence,44635,High SDI,2,Female,22,All ages,573,Anorexia nervosa,2,Percent,2018,0.0017299416266872,0.00235373806239,0.0012049761122477
5,Prevalence,44635,High SDI,3,Both,22,All ages,573,Anorexia nervosa,2,Percent,2018,0.0011058766963442,0.0015098698908616,0.0007709561379198
5,Prevalence,44635,High SDI,1,Male,22,All ages,573,Anorexia nervosa,3,Rate,2018,43.185599526850005,60.769668185659995,29.82715136153
5,Prevalence,44635,High SDI,2,Female,22,All ages,573,Anorexia nervosa,3,Rate,2018,166.91436976523,227.07514769979997,116.23145735678
5,Prevalence,44635,High SDI,3,Both,22,All ages,573,Anorexia nervosa,3,Rate,2018,105.20328465158,143.87362646997,73.44525441849
5,Prevalence,44635,High SDI,1,Male,22,All ages,573,Anorexia nervosa,1,Number,2019,233032.2157111904,326750.5294754965,160998.44336386892
5,Prevalence,44635,High SDI,2,Female,22,All ages,573,Anorexia nervosa,1,Number,2019,905924.7984229432,1235412.2346901186,630819.5971277553
5,Prevalence,44635,High SDI,3,Both,22,All ages,573,Anorexia nervosa,1,Number,2019,1138957.0141341344,1562686.4170407834,794205.7314414359
5,Prevalence,44635,High SDI,1,Male,22,All ages,573,Anorexia nervosa,2,Percent,2019,0.0004578806343863,0.0006423692753615,0.0003163253592481
5,Prevalence,44635,High SDI,2,Female,22,All ages,573,Anorexia nervosa,2,Percent,2019,0.0017223095663857,0.0023453125498691,0.0011995948347622
5,Prevalence,44635,High SDI,3,Both,22,All ages,573,Anorexia nervosa,2,Percent,2019,0.0011005179009399,0.0015074136644676,0.0007662845092768
5,Prevalence,44635,High SDI,1,Male,22,All ages,573,Anorexia nervosa,3,Rate,2019,42.97305904626,60.255487653050004,29.689438397679996
5,Prevalence,44635,High SDI,2,Female,22,All ages,573,Anorexia nervosa,3,Rate,2019,166.27037539856,226.74338575507,115.77849663216
5,Prevalence,44635,High SDI,3,Both,22,All ages,573,Anorexia nervosa,3,Rate,2019,104.76775474497,143.74479919094,73.05556773094
5,Prevalence,44635,High SDI,1,Male,22,All ages,573,Anorexia nervosa,1,Number,2020,231228.49222831285,327317.13201468566,159253.5740179231
5,Prevalence,44635,High SDI,2,Female,22,All ages,573,Anorexia nervosa,1,Number,2020,888630.441837599,1214692.5424939375,614466.243222408
5,Prevalence,44635,High SDI,3,Both,22,All ages,573,Anorexia nervosa,1,Number,2020,1119858.9340659138,1532271.2232979229,783552.6632166547
5,Prevalence,44635,High SDI,1,Male,22,All ages,573,Anorexia nervosa,2,Percent,2020,0.00045162889646,0.0006391791155907,0.0003111588403833
5,Prevalence,44635,High SDI,2,Female,22,All ages,573,Anorexia nervosa,2,Percent,2020,0.0016800868516882,0.0022962527328406,0.0011635045322943
5,Prevalence,44635,High SDI,3,Both,22,All ages,573,Anorexia nervosa,2,Percent,2020,0.0010758515556541,0.0014724418690164,0.0007512960725441
5,Prevalence,44635,High SDI,1,Male,22,All ages,573,Anorexia nervosa,3,Rate,2020,42.48665228174,60.142281946960004,29.26175385533
5,Prevalence,44635,High SDI,2,Female,22,All ages,573,Anorexia nervosa,3,Rate,2020,162.51339672224,222.14387641915002,112.37404398473001
5,Prevalence,44635,High SDI,3,Both,22,All ages,573,Anorexia nervosa,3,Rate,2020,102.64119386311,140.44103493498,71.81688546715
5,Prevalence,44635,High SDI,1,Male,22,All ages,573,Anorexia nervosa,1,Number,2021,229703.7803830693,324602.00320041506,159236.62699454406
5,Prevalence,44635,High SDI,2,Female,22,All ages,573,Anorexia nervosa,1,Number,2021,889290.1314197442,1214851.97495473,610286.7224844752
5,Prevalence,44635,High SDI,3,Both,22,All ages,573,Anorexia nervosa,1,Number,2021,1118993.9118028125,1532238.995098719,776067.3579698713
5,Prevalence,44635,High SDI,1,Male,22,All ages,573,Anorexia nervosa,2,Percent,2021,0.0004470792612587,0.0006304880158,0.0003094308177447
5,Prevalence,44635,High SDI,2,Female,22,All ages,573,Anorexia nervosa,2,Percent,2021,0.0016757057142891,0.0022891970943994,0.0011515881792789
5,Prevalence,44635,High SDI,3,Both,22,All ages,573,Anorexia nervosa,2,Percent,2021,0.0010713399530773,0.0014671967023864,0.0007418041274038
5,Prevalence,44635,High SDI,1,Male,22,All ages,573,Anorexia nervosa,3,Rate,2021,42.09401676517,59.484446193880004,29.18066579122
5,Prevalence,44635,High SDI,2,Female,22,All ages,573,Anorexia nervosa,3,Rate,2021,162.17401457291,221.54459487333003,111.29399093616
5,Prevalence,44635,High SDI,3,Both,22,All ages,573,Anorexia nervosa,3,Rate,2021,102.28017255338999,140.05229801406,70.93542015642001
5,Prevalence,44639,Middle SDI,1,Male,22,All ages,559,Schizophrenia,1,Number,2016,3797182.338755751,4514500.185725655,3136419.7894600783
5,Prevalence,44639,Middle SDI,2,Female,22,All ages,559,Schizophrenia,1,Number,2016,3348728.6526286816,3970367.803932892,2771134.598584295
5,Prevalence,44639,Middle SDI,3,Both,22,All ages,559,Schizophrenia,1,Number,2016,7145910.991384427,8494265.51971182,5906056.038926175
5,Prevalence,44639,Middle SDI,1,Male,22,All ages,559,Schizophrenia,2,Percent,2016,0.0033811224640678,0.0040294674987056,0.0027965757174084
5,Prevalence,44639,Middle SDI,2,Female,22,All ages,559,Schizophrenia,2,Percent,2016,0.0029635020888472,0.0035124748470607,0.0024544774693351
5,Prevalence,44639,Middle SDI,3,Both,22,All ages,559,Schizophrenia,2,Percent,2016,0.0031716680329156,0.0037694481489569,0.0026233661150453
5,Prevalence,44639,Middle SDI,1,Male,22,All ages,559,Schizophrenia,3,Rate,2016,322.25310978043996,383.12927696572,266.17658583697
5,Prevalence,44639,Middle SDI,2,Female,22,All ages,559,Schizophrenia,3,Rate,2016,288.73414348022004,342.3331258178,238.93281832870002
5,Prevalence,44639,Middle SDI,3,Both,22,All ages,559,Schizophrenia,3,Rate,2016,305.62642254943,363.29475501507,252.59855331667998
5,Prevalence,44639,Middle SDI,1,Male,22,All ages,559,Schizophrenia,1,Number,2017,3847993.935406984,4574679.911431689,3183024.0897633564
5,Prevalence,44639,Middle SDI,2,Female,22,All ages,559,Schizophrenia,1,Number,2017,3395783.5419395906,4024694.035542887,2809345.8927818267
5,Prevalence,44639,Middle SDI,3,Both,22,All ages,559,Schizophrenia,1,Number,2017,7243777.477346575,8607714.244474959,5992124.441445308
5,Prevalence,44639,Middle SDI,1,Male,22,All ages,559,Schizophrenia,2,Percent,2017,0.0033917867831439,0.0040401388636864,0.0028091145402542
5,Prevalence,44639,Middle SDI,2,Female,22,All ages,559,Schizophrenia,2,Percent,2017,0.0029728200553463,0.0035210284427446,0.0024614388633009
5,Prevalence,44639,Middle SDI,3,Both,22,All ages,559,Schizophrenia,2,Percent,2017,0.0031815868277028,0.0037793184078751,0.0026344542546379
5,Prevalence,44639,Middle SDI,1,Male,22,All ages,559,Schizophrenia,3,Rate,2017,323.16474442494996,384.19376153394,267.31881175847997
