mesh,work_id,publication_year
D012559,2254875034,2016
D008607,2548405630,2016
D001289,2513142662,2016
D001523,2551956444,2016
D001523,2298370744,2016
D001523,2465906291,2016
D008607,2532831176,2016
D001068,2334855769,2016
D012559,2316445982,2016
D019955,2540100009,2016
D001289,2331729216,2016
D001714,2510001224,2016
D001714,2510001224,2016
D001523,2414475290,2016
D008607,2464016379,2016
D003865,2566090875,2016
D001008,2566090875,2016
D001714,2318692336,2016
D001523,2516232653,2016
D001321,2272997602,2016
D001008,2289624033,2016
D001321,2504711446,2016
D001523,2345015444,2016
D001523,2526404960,2016
D001523,2526404960,2016
D003865,2489630468,2016
D003865,2489630468,2016
D003865,2531927750,2016
D001523,2336351844,2016
D001321,3024134052,2016
D001714,2510142256,2016
D001289,2584502573,2016
D001289,2369210298,2016
D001321,2486251196,2016
D001321,2408817931,2016
D001008,2311149380,2016
D012559,2538938207,2016
D003865,2532525076,2016
D001523,2520824283,2016
D008607,2488281752,2016
D001289,2320311243,2016
D001289,2320311243,2016
D001523,2250979841,2016
D001523,2250979841,2016
D008607,2513543468,2016
D001523,2377112222,2016
D012559,2489904471,2016
D012559,2274510907,2016
D001714,2260716950,2016
D001714,2260716950,2016
D001523,2514168586,2016
D001523,2514168586,2016
D001068,2532534994,2016
D003865,2552515050,2016
D000856,2554083274,2016
D000856,2554083274,2016
D001289,2482981861,2016
D001008,2531647084,2016
D003865,2294749417,2016
D003865,2575323220,2016
D008607,2575323220,2016
D012559,2575323220,2016
D012559,2414987465,2016
D019964,2562348417,2016
D001523,2518065689,2016
D012559,2345071196,2016
D001523,2521832351,2016
D003865,2545564940,2016
D001008,4245216032,2016
D001068,2293371621,2016
D001068,2293371621,2016
D012559,2298981497,2016
D001523,2511643374,2016
D001714,2474604030,2016
D001714,2474604030,2016
D019955,2429125348,2016
D019955,2429125348,2016
D001523,2263680979,2016
D001523,2263680979,2016
D012559,2414921443,2016
D001523,2564414954,2016
D012559,2286207305,2016
D012559,2286207305,2016
D012559,2532143627,2016
D012559,2532143627,2016
D012559,2531942466,2016
D012559,2511037992,2016
D003865,2530043755,2016
D001321,2533111195,2016
D001523,2523124182,2016
D001523,2620895806,2016
D012559,2620895806,2016
D001289,2342386354,2016
D001289,2342386354,2016
D001523,2411864297,2016
D001068,2414775015,2016
D003865,2291433565,2016
D000856,2460053986,2016
D052018,2460053986,2016
D003865,2376259530,2016
D001321,2426141357,2016
D012559,2419155042,2016
D012559,2558610967,2016
D001523,2307399584,2016
D001523,2516485496,2016
D001068,2562862295,2016
D008607,2492917444,2016
D019964,2521805263,2016
D008607,2550314013,2016
D012559,2555530324,2016
D001523,35400015,2016
D001523,35400015,2016
D003865,2570298570,2016
D003865,2570298570,2016
D001008,2560571857,2016
D003865,2510970427,2016
D003865,2510970427,2016
D012559,2529711163,2016
D012559,2511156686,2016
D001714,2511156686,2016
D012559,2511156686,2016
D001714,2511156686,2016
D001008,2238085341,2016
D012559,2284060969,2016
D001523,2505188617,2016
D003865,2499242815,2016
D001714,2402309463,2016
D001289,2418810549,2016
D001068,2229697427,2016
D003865,2530931928,2016
D019964,2354144837,2016
D019964,2354144837,2016
D019964,2269431401,2016
D001008,2251189319,2016
D001289,2553422848,2016
D019964,2553422848,2016
D001714,2300534203,2016
D012559,2300534203,2016
D012559,2408929880,2016
D012559,2266116507,2016
D001714,2296666350,2016
D003865,2296666350,2016
D001523,2566976920,2016
D001523,2548145621,2016
D001523,2496696200,2016
D003865,2359631163,2016
D012559,2416797672,2016
D003865,2564412737,2016
D001068,2529971168,2016
D001714,2272845684,2016
D001714,2272845684,2016
D012559,2401811918,2016
D001714,2372017462,2016
D003865,2520812524,2016
D001008,2509670997,2016
D001008,2509670997,2016
D019964,2274737080,2016
D001321,2951759964,2016
D001008,2330661035,2016
D003865,2330661035,2016
D012559,2510301340,2016
D001714,2510301340,2016
D012559,2526624201,2016
D012559,2303822117,2016
D012559,2418892200,2016
D012559,2418892200,2016
D003865,2255087506,2016
D001008,2346568034,2016
D003865,2346568034,2016
D012559,2284788700,2016
D012559,2343029969,2016
D012559,2273963717,2016
D012559,2530016306,2016
D003865,2553855209,2016
D012559,2507133490,2016
D003865,2507133490,2016
D001714,2507133490,2016
D008607,2414969701,2016
D001523,2261835373,2016
D001523,2473893985,2016
D012559,2444553319,2016
D000856,2298783099,2016
D001523,2424243506,2016
D001523,2291197753,2016
D001523,2410064452,2016
D001008,2466170299,2016
D001008,2466170299,2016
D001523,2464898152,2016
D001523,2464898152,2016
D012559,2270973214,2016
D012559,2294541787,2016
D012559,2294541787,2016
D001523,2472722576,2016
D001714,2332416385,2016
D001008,2332416385,2016
D001289,2488511245,2016
D012559,2409379870,2016
D008607,2462896162,2016
D001321,2293857789,2016
D001714,2331473322,2016
D001714,2331473322,2016
D019955,2523607522,2016
D001523,2460781570,2016
D001523,2499359061,2016
D012559,2281710023,2016
D012559,2531334213,2016
D001523,2511267207,2016
D003865,2510639007,2016
D003865,2520786489,2016
D003865,2520786489,2016
D001289,2377697875,2016
D001289,2377697875,2016
D001008,2266839925,2016
D001523,2346779470,2016
D003865,2300264769,2016
D001714,2414484377,2016
D003865,2529736837,2016
D003865,2261425969,2016
D003865,2467055314,2016
D012559,2346082776,2016
D001289,2419434709,2016
D001068,2529340205,2016
D001714,2406048793,2016
D012559,2406048793,2016
D001523,2288390239,2016
D001321,2281800346,2016
D012559,2333991436,2016
D001523,2481762648,2016
D001068,2562491996,2016
D012559,2345533648,2016
D008607,2551359237,2016
D008607,2551359237,2016
D001289,2405934635,2016
D012559,2236535974,2016
D012559,2414283218,2016
D001523,2531833049,2016
D012559,2520475775,2016
D001068,2326340498,2016
D001523,2493491585,2016
D001289,2489329658,2016
D008607,2293888801,2016
D001289,2460698434,2016
D001289,2460698434,2016
D001068,2520870082,2016
D001523,2568099925,2016
D001289,2236984454,2016
D001289,2236984454,2016
D001523,2422166370,2016
D001321,2413441665,2016
D008607,2403676123,2016
D001714,2513276815,2016
D001714,2513276815,2016
D001714,2258279674,2016
D001289,2343014594,2016
D001289,2343014594,2016
D001714,2513602948,2016
D003865,2513602948,2016
D052018,2330784038,2016
D001714,2403877950,2016
D001714,2397045879,2016
D012559,2397045879,2016
D001523,2290673693,2016
D001714,2485827896,2016
D008607,2567685582,2016
D003865,2378918538,2016
D003865,2378918538,2016
D012559,2562496993,2016
D012559,2557795797,2016
D001523,2345815320,2016
D001289,2345815320,2016
D001289,2345815320,2016
D012559,2466698272,2016
D012559,2523582893,2016
D001523,2281925378,2016
D003865,2547491800,2016
D012559,2552244650,2016
D012559,2547515423,2016
D012559,2566613935,2016
D000856,2290735577,2016
D000856,2290735577,2016
D008607,2387370879,2016
D001714,2283532865,2016
D003865,2339751501,2016
D003865,2339751501,2016
D001008,2544783033,2016
D001289,2411475346,2016
D001289,2562684216,2016
D001068,2521672452,2016
D001008,2466002781,2016
D001289,2550676524,2016
D012559,2475148571,2016
D001523,2316947287,2016
D001523,2316947287,2016
D001523,2538600218,2016
D001008,2461787912,2016
D001523,2322156270,2016
D001289,2513791866,2016
D012559,2519066928,2016
D001289,2526670792,2016
D001714,2309790397,2016
D001714,2531435844,2016
D012559,2473916855,2016
D019964,2289304719,2016
D003865,2341299966,2016
D001008,2474834211,2016
D012559,2519929190,2016
D012559,2519929190,2016
D001523,2530496985,2016
D001289,2477096708,2016
D001289,2477096708,2016
D008607,2319621341,2016
D001289,2276750714,2016
D001523,2419219993,2016
D001714,2553565025,2016
D001523,2472522927,2016
D001523,2297007864,2016
D001523,2297373366,2016
D001523,2297373366,2016
D001523,2526907177,2016
D001523,2410032463,2016
D001523,2409433162,2016
D012559,2313673822,2016
D001523,2495051052,2016
D012559,2285143506,2016
D012559,2339498220,2016
D001008,2520326550,2016
D019964,2520326550,2016
D012559,2538873087,2016
D012559,2509157657,2016
D012559,2295148178,2016
D001289,2464659816,2016
D008607,2537140301,2016
D001523,2557111467,2016
D001523,2557111467,2016
D000856,2281554848,2016
D001008,2461188771,2016
D001008,2461188771,2016
D012559,2417632049,2016
D001289,2498089109,2016
D001289,2498089109,2016
D001523,2385774064,2016
D001523,2385774064,2016
D001523,2469182387,2016
D001523,2273633110,2016
D008607,2568113021,2016
D008607,2568113021,2016
D003865,2269951023,2016
D001714,2269951023,2016
D003865,2341077182,2016
D001008,2470136818,2016
D001523,2517606662,2016
D001523,2521436495,2016
D001523,2521436495,2016
D001068,2288298188,2016
D001523,2483341270,2016
D012559,2329545794,2016
D052018,2336056370,2016
D012559,2346165926,2016
D001068,2542104300,2016
D001068,2289544556,2016
D001523,2949126587,2016
D001523,2237380665,2016
D000856,2532716056,2016
D001523,2274408104,2016
D001289,2412594945,2016
D003865,2372521931,2016
D001008,2372521931,2016
D000856,2318015000,2016
D012559,2515897135,2016
D008607,2558935225,2016
D001523,2561479518,2016
D001523,2509715396,2016
D001008,2251139238,2016
D001523,2317466182,2016
D001068,2297394463,2016
D001068,2297394463,2016
D019955,2273324565,2016
D001714,2470917173,2016
D001714,2530552362,2016
D019964,2389007743,2016
D019964,2290405844,2016
D012559,2498468693,2016
D003865,2293123282,2016
D001523,2289985072,2016
D012559,2433954521,2016
D012559,2222602490,2016
D008607,2314567191,2016
D001523,2535403404,2016
D001523,2414308144,2016
D001523,2414308144,2016
D001523,2331833750,2016
D008607,2474935243,2016
D001008,2529417901,2016
D001008,2529417901,2016
D001523,2524708243,2016
D012559,2221630654,2016
D001523,2517645902,2016
D001523,2517645902,2016
D001523,2395810429,2016
D008607,2328504727,2016
D001714,2272761023,2016
D003865,2272761023,2016
D001714,2272761023,2016
D003865,2272761023,2016
D000856,2471935865,2016
D001289,2521703803,2016
D001008,2531325466,2016
D001008,2531325466,2016
D001008,2558027350,2016
D001289,2530986588,2016
D001523,2405826720,2016
D001523,2405826720,2016
D008607,2555322120,2016
D003865,2288723904,2016
D003865,2288723904,2016
D001523,2324204172,2016
D001523,2503753692,2016
D012559,2558182452,2016
D012559,2558182452,2016
D001289,2552791998,2016
D001068,2529145322,2016
D001523,2520740365,2016
D019964,2467009606,2016
D019964,2467009606,2016
D012559,2289245950,2016
D012559,2203574507,2016
D001714,2521873052,2016
D001523,2251409287,2016
D001523,2550976550,2016
D001289,2553899825,2016
D001289,2269209755,2016
D001068,2545753630,2016
D008607,2565086276,2016
D001523,2531519943,2016
D001523,2531519943,2016
D001008,4210958358,2016
D001008,4210958358,2016
D001523,2286202166,2016
D001523,2286202166,2016
D001289,2496344581,2016
D000856,2283754337,2016
D000856,2283754337,2016
D012559,2559062852,2016
D012559,2559062852,2016
D001068,2523140016,2016
D001523,2409297152,2016
D008607,2321717966,2016
D001289,2491018836,2016
D012559,2258649766,2016
D000856,2528088441,2016
D000856,2528088441,2016
D001523,2276326969,2016
D008607,2514479660,2016
D001523,2477977305,2016
D001714,2520542049,2016
D001714,2424676990,2016
D003865,2560070618,2016
D001523,2345802097,2016
D001523,4235157100,2016
D001289,2549628019,2016
D001714,2549628019,2016
D001289,2515269559,2016
D001523,2507711007,2016
D012559,2562787517,2016
D019964,2494401804,2016
D001714,2291539212,2016
D001289,2761362084,2016
D001714,2300784783,2016
D001714,2300784783,2016
D008607,4248575464,2016
D001523,2292909225,2016
D001008,2299674694,2016
D003865,2292271331,2016
D003865,2292271331,2016
D008607,2307552179,2016
D003865,2346471661,2016
D001523,2336204866,2016
D001523,2418367942,2016
D019964,2342971325,2016
D001289,2617015804,2016
D001714,2552819640,2016
D001714,2552819640,2016
D001523,2512863221,2016
D001068,2530432735,2016
D001068,2530432735,2016
D012559,2319572649,2016
D001008,2491103719,2016
D003865,2315726207,2016
D001523,2560586480,2016
D001008,2514150229,2016
D001068,2531014839,2016
D001068,2531014839,2016
D012559,2345735758,2016
D001523,2546493449,2016
D001289,2474826926,2016
D001714,2252705598,2016
D012559,2511028117,2016
D000856,2551425862,2016
D001523,2518028886,2016
D001289,2415027036,2016
D001289,2523895758,2016
D001523,2296011419,2016
D001523,2560174863,2016
D001523,2559484797,2016
D012559,2553845886,2016
D001523,2419835161,2016
D001714,2553068690,2016
D001523,2552689560,2016
D001008,2474824620,2016
D003865,2534088489,2016
D001523,2522753883,2016
D001008,2325048142,2016
D003865,2500654996,2016
D003865,2500654996,2016
D019964,2485565870,2016
D012559,2524872852,2016
D012559,2344725689,2016
D012559,2337626542,2016
D001008,2575047123,2016
D001523,2338826439,2016
D012559,2271170455,2016
D012559,2423813340,2016
D001523,2299355380,2016
D003865,2559495268,2016
D019964,2340764362,2016
D003865,2310145331,2016
D012559,2549761179,2016
D000856,2343995529,2016
D001523,2296466997,2016
D001523,2296466997,2016
D001008,2280212519,2016
D003865,2280212519,2016
D003865,2338874591,2016
D008607,2472271539,2016
D001523,2520293371,2016
D001523,2520293371,2016
D001523,2285663389,2016
D000856,2488584593,2016
D001523,2555039782,2016
D001523,2558098579,2016
D001523,2464349837,2016
D001523,2532968467,2016
D001714,2527674890,2016
D003865,2274955352,2016
D019955,2274955352,2016
D003865,2525555515,2016
D003865,2525555515,2016
D001008,2414794310,2016
D001321,2559544189,2016
D001068,2557926026,2016
D001289,2541542243,2016
D001714,2266075323,2016
D003865,2342772271,2016
D001008,2323889115,2016
D012559,2549075404,2016
D001523,2553506216,2016
D019955,2343320672,2016
D001523,2549732759,2016
D001523,2549732759,2016
D001523,2553119603,2016
D001523,2558307763,2016
D001523,2558307763,2016
D012559,2283053604,2016
D012559,2283053604,2016
D001289,2336193099,2016
D001523,2550134933,2016
D001289,2559379730,2016
D019964,2566082029,2016
D008607,2460603970,2016
D001523,2311642156,2016
D012559,2473024368,2016
D001523,2559779745,2016
D008607,2514706994,2016
D000856,2586662738,2016
D012559,2514088645,2016
D012559,2531684679,2016
D000856,2566857167,2016
D001523,2530206476,2016
D012559,2560734530,2016
D001523,2333235277,2016
D001523,2577852828,2016
D001523,2577852828,2016
D012559,2402474580,2016
D001289,2398139455,2016
D001289,2398139455,2016
D001289,2553465390,2016
D003865,2518620936,2016
D001714,2538606748,2016
D001714,2538606748,2016
D001289,2386564340,2016
D001523,2483951212,2016
D000856,2296389466,2016
D003865,2316163964,2016
D001008,2316163964,2016
D012559,2288392135,2016
D008607,2269758685,2016
D001068,2341216068,2016
D001523,2316657103,2016
D001714,2520289497,2016
D003865,2395822208,2016
D001523,2517481144,2016
D001523,2405069641,2016
D001523,2467781580,2016
D001008,2509675304,2016
D012559,2336321022,2016
D003865,2335946011,2016
D001321,2337309483,2016
D001289,2337309483,2016
D001523,2435303172,2016
D019964,2561609332,2016
D001523,2519754712,2016
D001523,2519754712,2016
D008607,2551331422,2016
D001523,2314690464,2016
D008607,2314690464,2016
D012559,2563293289,2016
D012559,2292682240,2016
D012559,2461991276,2016
D001523,2559978320,2016
D001714,2516630303,2016
D001008,2345149581,2016
D001523,2262523993,2016
D001523,2262523993,2016
D001289,2263515180,2016
D001523,2253455017,2016
D001523,2286872814,2016
D001714,2562779988,2016
D001289,2290921102,2016
D001008,2290921102,2016
D001523,2567078758,2016
D001523,2534693950,2016
D003865,2490060049,2016
D019964,2517826681,2016
D001523,2528134025,2016
D001289,2348881576,2016
D001289,2348881576,2016
D008607,2534123398,2016
D008607,2409093978,2016
D008607,2409093978,2016
D001523,2345425122,2016
D001068,2287106687,2016
D003865,2565424808,2016
D008607,2470588949,2016
D012559,2528531022,2016
D001523,2556328865,2016
D008607,2556869689,2016
D012559,2484022772,2016
D012559,2420772914,2016
D001289,2545684694,2016
D001523,2399704315,2016
D012559,2409937428,2016
D012559,2519208147,2016
D001523,2344243695,2016
D001523,2344243695,2016
D001714,2282980633,2016
D001714,2282980633,2016
D001289,2512900136,2016
D001289,2512900136,2016
D012559,2461252650,2016
D000856,2549692368,2016
D001523,2342499475,2016
D001523,2344513488,2016
D012559,2417129618,2016
D001523,2346418210,2016
D008607,2346418210,2016
D012559,2511219821,2016
D019964,2276233600,2016
D012559,2276233600,2016
D001523,2516307870,2016
D001714,2326343163,2016
D001008,2507817241,2016
D001008,2507817241,2016
D001008,2286516949,2016
D000856,2293241269,2016
D000856,2293241269,2016
D001008,2468896450,2016
D001714,2468896450,2016
D003865,2468896450,2016
D012559,2594819537,2016
D012559,2594819537,2016
D019964,2549404554,2016
D001008,2549404554,2016
D001523,2530148873,2016
D001523,2530148873,2016
D003865,2566738913,2016
D003865,2566738913,2016
D001523,2556867032,2016
D001523,2556867032,2016
D001289,2346695611,2016
D001523,2337901880,2016
D003865,2473003084,2016
D001289,2344045023,2016
D001289,2344045023,2016
D001068,2507677419,2016
D012559,2510820106,2016
D001714,2510820106,2016
D001523,2561086901,2016
D000856,2319629631,2016
D008607,2321706396,2016
D001523,2549987325,2016
D012559,2251179854,2016
D012559,2251179854,2016
D001289,2420005438,2016
D001523,2562995527,2016
D003865,2511321784,2016
D012559,2402145176,2016
D012559,2402145176,2016
D019955,2444123383,2016
D019955,2444123383,2016
D012559,2318798180,2016
D001289,2519619511,2016
D001289,2519619511,2016
